Gene Id	Gene Name	Sample_78648	Sample_78650	Sample_78652	Sample_78654	Sample_78647	Sample_78649	Sample_78651	Sample_78653
Hmga2-ps1	Hmga2-ps1	69	31	59	47	20	23	24	25
Hmgb1	Hmgb1	10307	8558	10321	11638	2808	2205	2582	3003
Hmgb1-rs17	Hmgb1-rs17	31	15	29	20	26	11	35	28
Hmgb2	Hmgb2	215	230	209	234	125	104	87	86
Hmgb3	Hmgb3	2726	2389	2996	3246	571	449	494	599
Hmgb4	Hmgb4	0	1	1	1	2	0	0	3
Hmgcl	Hmgcl	1101	907	1111	1225	205	167	210	276
Hmgcll1	Hmgcll1	1026	752	950	1136	220	148	215	253
Hmgcr	Hmgcr	1454	1245	1405	1977	741	1035	1365	1224
Hmgcs1	Hmgcs1	9743	8477	9061	11468	2448	2658	3561	3729
Hmgcs2	Hmgcs2	229	215	207	235	37	99	102	113
Hmgn1	Hmgn1	3747	3130	4119	4551	923	700	661	806
Hmgn2	Hmgn2	6851	5698	7789	7911	883	737	787	828
Hmgn3	Hmgn3	1609	1286	1671	1778	554	569	568	589
Hmgn5	Hmgn5	760	653	705	758	518	378	501	500
Hmgxb3	Hmgxb3	1367	1138	1395	1670	651	477	730	791
Hmgxb4	Hmgxb4	725	641	743	821	644	434	530	692
Hmha1	Hmha1	103.006	88	90	98.013	22.0001	37.0005	68	30.0006
Hmmr	Hmmr	231	199	219	262	181	220	265	291
Hmox1	Hmox1	247	231	240	283	40	25	65	38
Hmox2	Hmox2	2523	2240	2652	2902	1029	615	755	961
Hmx1	Hmx1	0	0	0	0	0	0	0	0
Hmx2	Hmx2	140	102	151	142	19	12	25	18
Hmx3	Hmx3	134	146	177	188	52	54	79	81
Hn1	Hn1	3438	2780	3804	4041	332	312	349	320
Hn1l	Hn1l	696	517	769	761	128	125	150	165
Hnf1a	Hnf1a	28	27	25	30	6	6	17	10
Hnf1b	Hnf1b	237	188	273	307	30	37	39	32
Hnf4a	Hnf4a	0	0	4	4	0	0	0	0
Hnf4g	Hnf4g	9	7	8	10	1	3	14	7
Hnmt	Hnmt	770	639	791	919	201	153	176	196
Hnrnpa0	Hnrnpa0	8647	7427	9546	11206	992	639	983	1021
Hnrnpa1	Hnrnpa1	3742.61	3083.89	4230.09	4196.93	555.854	427.433	693.308	748.205
Hnrnpa2b1	Hnrnpa2b1	17444	15319	18156	21003	3401	3163	4209	4490
Hnrnpa3	Hnrnpa3	15366.4	12655.2	15638.6	17139	3519.36	2680.15	4153.72	4294.57
Hnrnpab	Hnrnpab	6721	5656	7236	8354	3090	2043	2531	2969
Hnrnpc	Hnrnpc	7909	6705	8018	9315	1820	1430	1884	1985
Hnrnpd	Hnrnpd	8870	7552	9074	10781	2639	1927	2634	3109
Hnrnpf	Hnrnpf	3203	2681	3157	3600	1273	1365	1511	1680
Hnrnph1	Hnrnph1	8445	7261	8328	10163	2639	2105	3221	3669
Hnrnph2	Hnrnph2	4744	4269	4753	5713	800	729	1125	1090
Hnrnph3	Hnrnph3	2127	1752	2173	2507	521	444	562	578
Hnrnpk	Hnrnpk	14239	12464	13503	16824	3171	3024	4114	4301
Hnrnpl	Hnrnpl	5125	4195	5389	6207	1314	1100	1458	1591
Hnrnpm	Hnrnpm	3516	3140	3448	4171	1684	1571	2165	2245
Hnrnpr	Hnrnpr	4174	3742	3903	4585	1410	1275	1610	1772
Hnrnpu	Hnrnpu	13004	11188	12810	15517	5279	5122	7394	7895
Hnrnpul1	Hnrnpul1	2780	2515	2814	3284	2159	1944	2559	2599
Hnrnpul2	Hnrnpul2	10787	9445	10687	13361	3225	2626	3600	3749
Hnrpdl	Hnrpdl	6357	5337	6352	7748	2348	2156	2549	2947
Hnrpll	Hnrpll	1963	1573	1965	2136	403	377	478	518
Hoga1	Hoga1	101	45	98	111	26	15	20	15
Homer1	Homer1	1167	904	1303	1377	684	458	732	827
Homer2	Homer2	1014	917	1056	1169	603	449	711	809
Homer3	Homer3	215	224	237	242	60	66	78	65
Homez	Homez	657	599	730	845	197	184	275	214
Hook1	Hook1	1415	1089	1430	1680	623	582	974	999
Hook2	Hook2	506	373	542	596	212	257	327	366
Hook3	Hook3	4094	3407	3839	4500	3102	2509	3665	4067
Hopx	Hopx	803	642	909	1001	67	58	62	87
Hormad1	Hormad1	0	0	0	0	0	0	0	1
Hormad2	Hormad2	0	3	1	1	0	0	0	0
Hotair	Hotair	0	0	0	0	0	0	0	0
Hoxa1	Hoxa1	10	8	10	10	1	3	1	6
Hoxa10	Hoxa10	0	0	0	0	0	0	0	0
Hoxa11	Hoxa11	0	0	0	0	0	0	0	0
Hoxa11as	Hoxa11as	0	0	0	0	0	0	0	0
Hoxa13	Hoxa13	0	0	0	0	0	0	0	0
Hoxa2	Hoxa2	2	0	0	2	2	1	0	2
Hoxa3	Hoxa3	0	0	0	2	0	0	1	0
Hoxa4	Hoxa4	0	0	0	0	0	0	0	0
Hoxa5	Hoxa5	0	0	0	0	0	0	0	0
Hoxa6	Hoxa6	0	0	0	0	0	0	0	0
Hoxa7	Hoxa7	0	0	1	1	3	0	0	0
Hoxa9	Hoxa9	0	0	0	0	0	0	0	0
Hoxb1	Hoxb1	3	1	4	0	0	1	0	0
Hoxb13	Hoxb13	0	0	0	0	0	0	0	0
Hoxb2	Hoxb2	0	0	0	0	0	0	0	0
Hoxb3	Hoxb3	0	0	2	0	0	0	1	3
Hoxb4	Hoxb4	4	2	3	1	3	0	4	4
Hoxb5	Hoxb5	0	0	1	0	0	0	0	0
Hoxb6	Hoxb6	0	0	0	0	0	0	0	0
Hoxb7	Hoxb7	0	2	0	0	0	0	0	0
Hoxb8	Hoxb8	0	0	1	0	0	0	0	0
Hoxb9	Hoxb9	1	1	2	0	3	3	3	1
Hoxc10	Hoxc10	0	0	0	0	0	0	0	0
Hoxc11	Hoxc11	0	0	0	0	0	0	0	0
Hoxc12	Hoxc12	0	0	0	0	0	0	0	0
Hoxc13	Hoxc13	0	0	0	0	0	0	0	0
Hoxc4	Hoxc4	0	0	0	0	0	0	0	0
Hoxc5	Hoxc5	0	0	0	0	0	0	0	0
Hoxc6	Hoxc6	0	0	0	0	0	0	0	0
Hoxc8	Hoxc8	1	1	3	0	2	8	11	9
Hoxc9	Hoxc9	0	0	0	0	0	0	0	0
Hoxd1	Hoxd1	2	9	1	8	1	0	0	0
Hoxd10	Hoxd10	0	0	0	0	0	0	0	0
Hoxd11	Hoxd11	0	0	0	0	0	0	0	0
Hoxd12	Hoxd12	0	0	0	0	0	0	0	0
Hoxd13	Hoxd13	0	0	0	0	0	0	0	0
Hoxd3	Hoxd3	0	0	0	0	0	0	0	0
Hoxd4	Hoxd4	0	0	0	0	0	0	0	0
Hoxd8	Hoxd8	0	0	1	0	0	0	0	0
Hoxd9	Hoxd9	0	0	0	0	2	0	0	0
Hp	Hp	6	3	3	9	3	0	3	2
Hp1bp3	Hp1bp3	10642	9113	10790	12879	3432	2862	3759	4118
Hpca	Hpca	12358	9629	13217	15836	2458	1122	1536	2199.01
Hpcal1	Hpcal1	7127	5977	7513	9092	997	675	854	1035
Hpcal4	Hpcal4	17685	15420	17656	21011	3510	2779	3713	4100
Hpd	Hpd	0	0	0	0	0	0	0	0
Hpdl	Hpdl	27	28	37	36	15	6	15	10
Hpgd	Hpgd	167	163	168	176	20	25	29	27
Hpgds	Hpgds	174	134	254	206	69	72	96	91
Hpn	Hpn	12	16	15	24	0	1	4	4
Hprt	Hprt	11337	9202	11510	13531	1319	930	1232	1404
Hps1	Hps1	254	209	289	361	73	101	134	130
Hps3	Hps3	549	487	521	590	216.998	204	361	315
Hps4	Hps4	578	374	630	659	131	156	217	204
Hps5	Hps5	638	536	686	654	221	231	344	363
Hps6	Hps6	292	267	323	382	156	131	164	192
Hpse	Hpse	5	3	6	0	0	0	1	2
Hpse2	Hpse2	5	1	6	5	0	1	2	1
Hpx	Hpx	5	3	6	8	0	0	2	0
Hr	Hr	1138	962	1287	1533	650	596	753	888
Hras1	Hras1	5397	4321	6049	6576	1430	995	1108	1488
Hrasls	Hrasls	1911	1540	1861	2266	248	167	208	273
Hrasls5	Hrasls5	0	2	1	1	0	0	1	3
Hrc	Hrc	4	13	10	3	15	14	10	11
Hrct1	Hrct1	9	9	10	6	0	2	0	5
Hrg	Hrg	1	0	0	0	0	0	1	3
Hrh1	Hrh1	451	304	452	538	123	191	236	211
Hrh2	Hrh2	91	62	96	109	37	34	48	42
Hrh3	Hrh3	2152	1717	2421	3082	363	330	447	507
Hrh4	Hrh4	0	0	0	0	0	0	0	0
Hrk	Hrk	950	820	1035	1003	145	148	246	251
Hrnr	Hrnr	0	0	0	0	0	1	0	0
Hrsp12	Hrsp12	1473	1245	1577	1505	258	180	162	187
Hs1bp3	Hs1bp3	530	501	565	629	92	108	122	156
Hs2st1	Hs2st1	1495	1178	1546	1771	564	615	750	643
Hs3st1	Hs3st1	292	229	286	386	106	142	132	178
Hs3st2	Hs3st2	168	141	160	200	38	32	34	43
Hs3st3a1	Hs3st3a1	77	70	86	81	19	12	33	34
Hs3st3b1	Hs3st3b1	43	31	53	61	30	30	40	31
Hs3st4	Hs3st4	1967	1637	2262	2364	517	301	498	583
Hs3st5	Hs3st5	488	381	494	579	182	154	183	212
Hs3st6	Hs3st6	3	13	10	5	1	0	2	2
Hs6st1	Hs6st1	1186	943	1303	1555	424	443	517	454
Hs6st2	Hs6st2	2075	1455	2140	2471	864	763	1103	1067
Hs6st3	Hs6st3	71	76	70	85	406	282	522	514
Hsbp1	Hsbp1	12190	10108	13322	14792	1069	705	855	971
Hsbp1l1	Hsbp1l1	78	75	66	95	26	9	7	28
Hscb	Hscb	373	303	424	414	57	50	48	53
Hsd11b1	Hsd11b1	132	100	108	125	30	28	27	41
Hsd11b2	Hsd11b2	8	4	6	3	6	16	7	10
Hsd17b1	Hsd17b1	5	4	3	12	2	0	2	0
Hsd17b10	Hsd17b10	1065	873	1154	1235	149	118	122	174
Hsd17b11	Hsd17b11	629	564	748	822	149	199	235	170
Hsd17b12	Hsd17b12	1664	1262	1665	1959	377	403	551	412
Hsd17b13	Hsd17b13	3	6	6	11	2	7	3	8
Hsd17b14	Hsd17b14	9	12	8	16	1	0	0	2
Hsd17b2	Hsd17b2	46	30	31	25	8	2	3	4
Hsd17b3	Hsd17b3	0	0	2	0	0	0	0	0
Hsd17b4	Hsd17b4	1223	1096	1071	1382	590	786	1014	1117
Hsd17b6	Hsd17b6	0	0	0	0	1	0	0	0
Hsd17b7	Hsd17b7	526	389	415	521	96	75	142	137
Hsd3b1	Hsd3b1	0	0	1	1	0	0	0	0
Hsd3b2	Hsd3b2	0	0	0	0	0	0	0	1
Hsd3b3	Hsd3b3	18	5	11	19	3	2	3	2
Hsd3b4	Hsd3b4	0	0	0	1	0	0	2	2
Hsd3b5	Hsd3b5	0	0	0	0	1	0	0	2
Hsd3b6	Hsd3b6	2	6	3	3	25	9	14	22
Hsd3b7	Hsd3b7	263	234	256	303	54	66	98	82
Hsdl1	Hsdl1	2747	2289	3035	3289	967	863	1066	1208
Hsdl2	Hsdl2	1523	1362	1567	1870	466	369	538	551
Hsf1	Hsf1	1202	997	1277	1501	338	328	354	404
Hsf2	Hsf2	940	798	1000	1069	369	300	395	497
Hsf2bp	Hsf2bp	45	27	59	41	12	17	26	48
Hsf3	Hsf3	1	5	1	6	1	0	1	0
Hsf4	Hsf4	1037	824	1258	1443	342	249	285	358
Hsf5	Hsf5	39	20	35	22	8	16	32	20
Hsfy2	Hsfy2	0	0	0	0	0	0	0	0
Hsh2d	Hsh2d	2	1	1	0	0	0	0	0
Hsp90aa1	Hsp90aa1	34987	30165	33724	41140	29153	26062	38659	38506
Hsp90ab1	Hsp90ab1	43425	38882	42178	52951	30301	30317	40740	41469
Hsp90b1	Hsp90b1	4951	3864	5195	6435	4557	5100	6357	5912
Hspa12a	Hspa12a	5400	4665	5066	6879	2573	2294	3350	3844
Hspa12b	Hspa12b	175	160	194.001	219	91.0002	205	150	198.001
Hspa13	Hspa13	1451	1033	1497	1718	445	479	693	547
Hspa14	Hspa14	1051	979	1107	1321	366	279	438	409
Hspa1a	Hspa1a	90	81	115	106	33	18	44	33
Hspa1b	Hspa1b	159	189	132	235	30	42	40	51
Hspa1l	Hspa1l	153	135	203	204	25	6	16	20
Hspa2	Hspa2	574	464	549	682	557	562	871	953
Hspa4	Hspa4	6915	6188	6619	8363	4412	4453	7046	6607
Hspa4l	Hspa4l	3254	2906	3184	3722	2807	2550	3958	3838
Hspa5	Hspa5	3804	3082	4041	4864	1989	2435	3342	2795
Hspa8	Hspa8	60070	54390	59201	69581	36587	36145	48306	49306
Hspa9	Hspa9	7177	6477	6711	8726	4266	4066	5833	5950
Hspb1	Hspb1	163	214	217	235	88	105	66	52
Hspb11	Hspb11	379	276	383	438	32	55	34	60
Hspb2	Hspb2	15	19	18	18	3	6	2	11
Hspb3	Hspb3	44	17	37	33	7	5	5	13
Hspb6	Hspb6	589	452	681	750	106	96	82	84
Hspb7	Hspb7	21	35	21	25	17	11	39	24
Hspb8	Hspb8	1071	927	1100	1324	251	295	313	390
Hspb9	Hspb9	7	2	3	1	0	1	2	2
Hspbap1	Hspbap1	162	134	155	253	55	90	78	108
Hspbp1	Hspbp1	3949	3261	3902	5046	519	403	382	538
Hspd1	Hspd1	6116	5370	6086	7289	1729	1755	2340	2351
Hspe1	Hspe1	4439	3477	4698	5071	858	562	651	701
Hspg2	Hspg2	101	95	108	92	418	827	486	541
Hsph1	Hsph1	8276	7147	8337	9804	5032	4455	6493	6396
Htatip2	Htatip2	453	386	523	530	58	70	82	61
Htatsf1	Htatsf1	2518	2165	2524	2855	1531	1262	1739	1958
Htr1a	Htr1a	554	447	583	724	128	125	144	194
Htr1b	Htr1b	73	59	69	99	56	44	66	54
Htr1d	Htr1d	79	82	78	116	41	30	52	43
Htr1f	Htr1f	4	7	10	29	15	13	19	19
Htr2a	Htr2a	129	103	146	154	100	46	119	111
Htr2b	Htr2b	4	10	8	10	18	31	43	52
Htr2c	Htr2c	2276	1700	2233	2804	731	538	883	848
Htr3a	Htr3a	29	16	47	58	2	3	4	12
Htr3b	Htr3b	13	9	16	9	5	11	11	10
Htr4	Htr4	110	76	93	101	75	41	72	89
Htr5a	Htr5a	337	238	380	416	181	156	259	279
Htr5b	Htr5b	6	12	17	31	6	6	4	8
Htr6	Htr6	45	22	33	57	13	26	22	33
Htr7	Htr7	878	666	1040	1162	231	190	321	320
Htra1	Htra1	885	602	1000	1167	313	294	498	540
Htra2	Htra2	1158	937	1287	1456	124	130	182	212
Htra3	Htra3	189	157	214	228	46	51	56	56
Htra4	Htra4	20	16	21	29	10	4	1	7
Htt	Htt	3979	3331	3779	4613	3374	3293	5399	5211
Hunk	Hunk	514	381	581	607	210	203	323	267
Hus1	Hus1	692	592	756	860	114	87	143	159
Hus1b	Hus1b	0	1	2	0	8	0	5	5
Huwe1	Huwe1	13687	11625	14123	15534	14028	12829	21699	21712
Hvcn1	Hvcn1	319	220.998	305	369.998	46.9992	41	85	73
Hyal1	Hyal1	77	61	85	87	59	68	51	99
Hyal2	Hyal2	233	137	248	277	36	79	90	97
Hyal3	Hyal3	42	41	58	75	26	19	53	39
Hyal4	Hyal4	0	0	0	0	0	0	1	0
Hyal5	Hyal5	0	0	0	0	0	0	0	4
Hyal6	Hyal6	0	0	1	0	0	0	0	1
Hydin	Hydin	156	98	136	136	336	374	360	420
Hyi	Hyi	1021	833	1092	1291	153	155	147	175
Hyls1	Hyls1	197	163	198	234	42	38	54	55
Hyou1	Hyou1	1775	1483	1784	2281	1490	1815	2458	2087
I730028E13Rik	I730028E13Rik	0	0	4	0	0	0	0	0
I730030J21Rik	I730030J21Rik	12	6	7	7	3	2	2	1
I830012O16Rik	I830012O16Rik	201	172	224	221	27	37	54	31
I830077J02Rik	I830077J02Rik	2	9	14	3	12	0	2	1
Iah1	Iah1	427	409	439	520	40	40	44	54
Iapp	Iapp	0	1	2	0	0	0	0	0
Iars	Iars	1417	1282	1446	1831	712	737	1060	1245
Iars2	Iars2	1174	1066	1173	1429	667	737	1008	917
Ibsp	Ibsp	0	2	0	2	0	5	0	1
Ibtk	Ibtk	882	760	892	1021	455	401	597	614
Ica1	Ica1	1637	1535	1706	1854	575	520	842	775
Ica1l	Ica1l	2110	1711	2337	2586	754	572	827	841
Icam1	Icam1	44	31	31	56	16	37	17	22
Icam2	Icam2	21	11	17	23	27	20	17	43
Icam4	Icam4	52	27	43	60	1	6	9	2
Icam5	Icam5	791	656	840	1159	244	331	483	462
Ick	Ick	1101	1044	1135	1287	329	314	366	403
Icmt	Icmt	2443	1851	2599	2975	483	458	569	629
Icos	Icos	3	1	2	4	0	0	2	1
Icosl	Icosl	121	86	110	142	49	64	43	50
Ict1	Ict1	1383	1147	1504	1700	343	289	284	392
Id1	Id1	272	229	246	287	74	69	64	60
Id2	Id2	2754	2284	2929	2831	332	232	295	338
Id3	Id3	924	866	930	1101	122	97	90	167
Id4	Id4	2370	1962	2460	2818	693	664	697	994
Ide	Ide	1183	1012	1215	1410	509	506	713	669
Idh1	Idh1	2592	2347	2440	3023	494	588	700	673
Idh2	Idh2	1419	1244	1400	1716	506	616	644	687
Idh3a	Idh3a	10403	8583	10825	12498	2632	2076	2665	2900
Idh3b	Idh3b	10139	8597	10365	12172	2212	1796	2191	2528
Idh3g	Idh3g	4500	3927	4620	5459	844	786	1021	1199
Idi1	Idi1	3607	3038	3426	4070	544	555	606	695
Idi2	Idi2	2	1	6	7	0	1	6	9
Ido1	Ido1	32	24	29	35	5	4	4	1
Ido2	Ido2	136	122	120	166	30	18	31	30
Ids	Ids	21567	16489	23169	24486	3542	2639	4174	4140
Idua	Idua	503	363	550	733	208	209	251	295
Ier2	Ier2	136	141	116	213	32	25	31	32
Ier3	Ier3	331	293	345	383	35	61	32	41
Ier3ip1	Ier3ip1	2302	1728	2590	2650	354	242	364	333
Ier5	Ier5	654	453	690	795	199	150	229	230
Ier5l	Ier5l	251	204	215	314	67	54	88	103
Iffo1	Iffo1	1606	1300	1528	1961	566	604	746	791
Iffo2	Iffo2	960	776	1020	1138	506	422	751	831
Ifi202b	Ifi202b	4	1	13	1	4	0	0	0
Ifi203	Ifi203	56	51	64	50	72	92	107	113
Ifi204	Ifi204	3	11	9	5	3	5	7	1
Ifi205	Ifi205	0	1	0	0	0	1	0	0
Ifi27l1	Ifi27l1	1056	997	1075	1347	166	227	149	239
Ifi27l2a	Ifi27l2a	79	97	56	80	12	8	12	17
Ifi27l2b	Ifi27l2b	2	1	2	2	0	2	1	1
Ifi30	Ifi30	72	91	74	79	24	22	20	17
Ifi35	Ifi35	107	130	140	124	20	33	36	44
Ifi44	Ifi44	17	29	19	11	6	7	10	12
Ifi47	Ifi47	13	18	12	12	3	3	4	2
Ifih1	Ifih1	79	74	84	90	70	74	71	61
Ifit1	Ifit1	107	104	126	108	69	72	82	73
Ifit2	Ifit2	828	671	750	1052	310	195	285	376
Ifit3	Ifit3	326	317	351	275	71	101	117	112
Ifitm1	Ifitm1	156	178	124	126	3	2	7	10
Ifitm2	Ifitm2	204	179	150	178	12	19	18	10
Ifitm3	Ifitm3	228	224	176	231	21	52	24	37
Ifitm5	Ifitm5	0	0	2	0	0	0	0	0
Ifitm6	Ifitm6	6	13	13	6	0	0	0	0
Ifitm7	Ifitm7	16	15	10	16	15	23	25	19
Ifltd1	Ifltd1	60	67	90	90	30	19	48	45
Ifna1	Ifna1	0	0	0	0	0	0	0	0
Ifna11	Ifna11	0	0	0	0	0	0	0	0
Ifna12	Ifna12	0	0	0	0	0	0	0	0
Ifna13	Ifna13	0	0	0	0	0	0	0	0
Ifna14	Ifna14	0	0	0	0	0	0	0	0
Ifna2	Ifna2	0	0	0	0	0	0	0	0
Ifna4	Ifna4	0	0	0	0	0	0	0	0
Ifna5	Ifna5	0	0	0	0	0	0	0	0
Ifna6	Ifna6	0	0	0	0	0	0	0	0
Ifna7	Ifna7	0	0	0	0	0	0	0	0
Ifna9	Ifna9	0	0	0	0	0	0	0	0
Ifnab	Ifnab	0	0	0	0	0	0	1	0
Ifnar1	Ifnar1	1225	1052	1314	1501	1022	1204	1538	1767
Ifnar2	Ifnar2	324	307	422	413	204	221	238	244
Ifnb1	Ifnb1	0	0	0	0	0	0	0	0
Ifne	Ifne	0	0	0	0	0	0	0	0
Ifng	Ifng	0	3	9	9	3	0	0	0
Ifngr1	Ifngr1	264	197	278	280	123	181	196	236
Ifngr2	Ifngr2	1035	811	1076	1220	244	245	289	312
Ifnk	Ifnk	0	0	0	0	1	3	0	2
Ifnz	Ifnz	1	0	2	0	0	0	0	0
Ifrd1	Ifrd1	1317	1092	1499	1497	203	135	197	194
Ifrd2	Ifrd2	155	157	214	239	32	45	52	53
Ift122	Ift122	757	620	744	870	422	457	682	763
Ift140	Ift140	767	629	661	795	647	649	978	857
Ift172	Ift172	966	836	906	1058	876	1019	1618	1454
Ift20	Ift20	1789	1524	1844	2176	403	284	333	360
Ift27	Ift27	939	762	1079	1265	204	133	148	210
Ift46	Ift46	2791	2311	2840	3305	478	366	464	526
Ift52	Ift52	1992	1619	2016	2110	380	404	516	514
Ift57	Ift57	1298	1083	1341	1409	523	388	561	549
Ift74	Ift74	1021	921	986	1064	504	452	592	521
Ift80	Ift80	1084	840	988	1192	280	297	407	418
Ift81	Ift81	1513	1245	1465	1841	892	747	1039	1091
Ift88	Ift88	665	525	707	848	388	329	461	498
Igbp1	Igbp1	1301	1106	1495	1645	454	268	306	409
Igbp1b	Igbp1b	24	19	32	21	13	9	2	5
Igdcc3	Igdcc3	63	48	67	77	51	45	81	67
Igdcc4	Igdcc4	1289	1007	1329	1583	574	568	815	883
Igf1	Igf1	251	241	237	315	137	77	148	113
Igf1r	Igf1r	1033	880	1032	1215	1585	1898	2181	2261
Igf2	Igf2	5800	6931	5639	4571	979	1892	1179	1056
Igf2as	Igf2as	27	34	19	9	3	2.00342	4.00305	9
Igf2bp1	Igf2bp1	0	6	3	1	0	3	0	1
Igf2bp2	Igf2bp2	33	16	35	36	12	16	6	16
Igf2bp3	Igf2bp3	110	87	105	114	89	76	128	154
Igf2r	Igf2r	512	439	590	625	942	1002	1688	1559
Igfals	Igfals	1	0	2	4	0	4	0	0
Igfbp1	Igfbp1	1	0	1	1	0	0	0	0
Igfbp2	Igfbp2	421	470	455	446	127	158	100	63
Igfbp3	Igfbp3	562	508	657	765	105	111	128	92
Igfbp4	Igfbp4	349	390	414	456	97	100	90	146
Igfbp5	Igfbp5	3748	2986	3891	4698	2096	2750	2538	2755
Igfbp6	Igfbp6	90	100	113	82	22	60	27	11
Igfbp7	Igfbp7	106	146	141	182	111	206	103	159
Igfbpl1	Igfbpl1	21	8	18	39	1	2	2	5
Igfl3	Igfl3	0	0	0	0	0	0	0	0
Igfn1	Igfn1	11	7	9	18	7	0	6	4
Ighmbp2	Ighmbp2	394	343	396	529	191	211	300	303
Igj	Igj	33	30	55	66	1	8	6	5
Igll1	Igll1	0	0	0	0	0	0	0	0
Iglon5	Iglon5	1174	951	1356	1618	620	623	789	875
Igsf1	Igsf1	1072	970	1107	1360	436	660	793	744
Igsf10	Igsf10	1257	1067	1312	1530	472	515	844	694
Igsf11	Igsf11	424	390	431	611	343	360	415	538
Igsf21	Igsf21	730	558	805	1008	283	215	287	303
Igsf3	Igsf3	375	271	366	508	429	470	631	742
Igsf5	Igsf5	2	6	2	9	10	2	4	5
Igsf6	Igsf6	26	23	21	41	9	13	27	15
Igsf8	Igsf8	3508	2761	3625	4976	1032	1101	1339	1383
Igsf9	Igsf9	201	153	207	238	76	88	86	109
Igsf9b	Igsf9b	104	97	122	136	464	374	566	649
Igtp	Igtp	95	95	109	71	21	37	44	19
Ihh	Ihh	10	2	4	7	7	1	3	3
Iigp1	Iigp1	39	37	34	26	11	12	14	21
Ik	Ik	4454	4123	4377	5552	2690	2636	3218	3604
Ikbip	Ikbip	437	336	458	460	263	238	305	299
Ikbkap	Ikbkap	1846	1607	1766	2117	1369	1596	2313	2442
Ikbkb	Ikbkb	994	911	1051	1183	435	426	510	542
Ikbke	Ikbke	56	44	54	44	19	31	41	24
Ikbkg	Ikbkg	2207	1780	2097	2646	527	452	719	696
Ikzf1	Ikzf1	110	81	110	110	25	21	12	21
Ikzf2	Ikzf2	201	181	206	231	150	131	164	163
Ikzf3	Ikzf3	5	8	7	6	5	3	4	1
Ikzf4	Ikzf4	379	315	455	535	125	173	213	236
Ikzf5	Ikzf5	1508	1182	1473	1569	462	350	387	540
Il10	Il10	0	0	1	0	0	0	2	0
Il10ra	Il10ra	114	96	105	128	36	24	46	50
Il10rb	Il10rb	220	152	212	223	85	101	100	81
Il11	Il11	40	31	37	44	13	12	16	27
Il11ra1	Il11ra1	244.999	205	298	334	119	92.9984	96.9996	127
Il11ra2	Il11ra2	0	0	0	0	0	0	0	0
Il12a	Il12a	11	11	9	14	3	0	2	1
Il12b	Il12b	0	0	0	0	0	1	0	0
Il12rb1	Il12rb1	34	25	20	42	8	10	7	11
Il12rb2	Il12rb2	86	82	93	124	50	35	49	55
Il13	Il13	1	0	0	0	0	0	0	2
Il13ra1	Il13ra1	442	360	522	433	83	121	127	100
Il13ra2	Il13ra2	8	9	5	5	0	6	5	1
Il15	Il15	41	31	31	24	3	3	8	4
Il15ra	Il15ra	181	140	210	218	40	45	34	62
Il16	Il16	68	68	73	118	29	34	62	69
Il17a	Il17a	0	0	0	0	0	0	0	0
Il17b	Il17b	18	21	30	18	18	13	8	4
Il17c	Il17c	2	0	1	0	0	0	0	2
Il17d	Il17d	291	283	384	459	129	58	67	78
Il17f	Il17f	0	1	0	0	0	0	0	0
Il17ra	Il17ra	128	83	114	148	56	103	91	95
Il17rb	Il17rb	72	49	55	67	41	38	31	82
Il17rc	Il17rc	165	150	185	167	53	32	59	48
Il17rd	Il17rd	120	78	76	120	77	84	121	153
Il17re	Il17re	4	8	9	8	0	5	2	1
Il18	Il18	632	490	685	775	134	89	146	139
Il18bp	Il18bp	104	70	101	157	38	49	41	57
Il18r1	Il18r1	10	12	17	12	65	61	78	108
Il18rap	Il18rap	0	2	3	0	0	0	0	0
Il19	Il19	1	0	1	0	0	1	0	0
Il1a	Il1a	29	20	24	24	5	3	0	0
Il1b	Il1b	4	0	2	1	6	3	2	0
Il1f10	Il1f10	0	0	0	0	3	0	0	0
Il1f5	Il1f5	0	0	0	0	0	0	0	0
Il1f6	Il1f6	0	0	0	0	0	0	0	0
Il1f8	Il1f8	0	0	0	0	0	0	0	0
Il1f9	Il1f9	94	50	78	91	69	46	76	83
Il1r1	Il1r1	72	80	72	78	38	62	62	70
Il1r2	Il1r2	16	19	20	22	0	0	4	3
Il1rap	Il1rap	557	525	503	695	334	300	404	397
Il1rapl1	Il1rapl1	45	41	53	54	196	125	331	317
Il1rapl2	Il1rapl2	61	35	55	68	122	94	115	134
Il1rl1	Il1rl1	20	29	20	21	18	19	22	9
Il1rl2	Il1rl2	6	15	6	10	4	0	4	2
Il1rn	Il1rn	4	9	7	4	9	18	18	7
Il2	Il2	0	0	0	0	0	0	0	0
Il20	Il20	0	0	0	0	0	0	0	0
Il20ra	Il20ra	3	4	3	6	2	0	2	2
Il20rb	Il20rb	14	11	30	28	6	7	5	6
Il21	Il21	4	5	10	5	4	7	4	7
Il21r	Il21r	28	26	15	25	11	12	8	10
Il22	Il22	0	0	3	3	0	0	0	0
Il22ra1	Il22ra1	14	11	16	17	13	10	26	18
Il22ra2	Il22ra2	0	0	0	0	0	0	0	0
Il23a	Il23a	12	16	18	13	3	1	2	6
Il23r	Il23r	5	4	2	2	5	0	1	1
Il24	Il24	0	0	0	0	0	0	0	0
Il25	Il25	24	10	22	39	3	1	3	1
Il27	Il27	0	0	0	0	1	2	0	0
