gene_id	gene_short_name	nonpomc_0	nonpomc_1	nonpomc_2	nonpomc_3	pomc_0	pomc_1	pomc_2	pomc_3
1700018L02Rik	1700018L02Rik	6.61585	5.26042	4.37366	4.82238	8.21357	4.33105	2.05146	7.51495
1700018L24Rik	1700018L24Rik	0.0478741	0.0578759	0.185347	0	0.264632	0	0	0
1700019A02Rik	1700019A02Rik	0	0.332253	0.0926742	0.121182	0	0.924294	0	0
1700019B03Rik	1700019B03Rik	0.0851512	0.211376	0.190746	0.111793	0.241833	0	0	0.0703719
1700019B21Rik	1700019B21Rik	0	0	0	0	0	0	0	0
1700019D03Rik	1700019D03Rik	3.64644	3.71665	3.7489	3.82144	2.23009	1.80362	2.72692	4.15869
1700019E08Rik	1700019E08Rik	0	0	0	0	0	0	0	0
1700019E19Rik	1700019E19Rik	19.9689	21.5841	22.3081	21.6485	7.89635	10.3658	4.53952	5.91047
1700019G17Rik	1700019G17Rik	2.73424	2.79492	3.34924	2.8738	2.95858	2.72967	2.60817	1.93995
1700019G24Rik	1700019G24Rik	1.56804	0.94161	0.803293	0.736764	0	0.268428	0	0.425188
1700019L03Rik	1700019L03Rik	1.08129	0.928691	1.24784	1.19761	1.32424	1.3467	0.69847	0.928615
1700019M22Rik	1700019M22Rik	0	0	0	0	0	0	0	0
1700019N12Rik	1700019N12Rik	0.377227	0.758141	0.724876	0.541553	0.100955	0.961328	0.626711	0.547483
1700019N19Rik	1700019N19Rik	0	0.172928	0	0.113916	0.0946708	0	0.130085	0
1700019O17Rik	1700019O17Rik	0	0.0192887	0	0	0.0701531	0	0.0250579	0.0295312
1700020A23Rik	1700020A23Rik	1.41109	0.968634	1.05423	1.01771	1.40155	2.79198	2.46858	1.75392
1700020D05Rik	1700020D05Rik	0.294407	0.084122	0.156179	0.262639	2.62644	3.09286	2.72922	4.48626
1700020G17Rik	1700020G17Rik	0	0	0	0	0.35597	0	0	0
1700020I14Rik	1700020I14Rik	13.7814	15.0532	17.7209	14.2365	52.9859	33.0312	38.9217	43.318
1700020L24Rik	1700020L24Rik	1.264	0.966372	0.891948	1.20073	0.287566	0.34711	0.218252	0.109411
1700020M21Rik	1700020M21Rik	0	0	0	0	0	0	0	0
1700020N01Rik	1700020N01Rik	0	0	0.116402	0	0	0	0.326707	0
1700020N15Rik	1700020N15Rik	0	0	0	0	0	0	0	0
1700020N18Rik	1700020N18Rik	0	0	0.251291	0	0	0.201625	0	0
1700020O03Rik	1700020O03Rik	12.7525	13.4179	13.1099	13.2974	12.8726	8.89371	9.34191	9.84781
1700021C14Rik	1700021C14Rik	5.24841	3.3787	4.07852	3.79054	0.260172	0.313052	0.723907	2.24471
1700021F05Rik	1700021F05Rik	27.8113	28.9638	36.1324	28.0183	22.453	14.9575	13.3416	16.9782
1700021F07Rik	1700021F07Rik	0	0.0744889	0	0.0529083	0.151984	0	0.0883714	0
1700021K19Rik	1700021K19Rik	15.6996	14.9011	14.0398	15.4289	14.5206	13.3874	12.3525	15.1693
1700021N21Rik	1700021N21Rik	0.79218	0.638447	1.45582	0.81602	0.0920079	0.119793	0.181183	0.323372
1700022A21Rik	1700022A21Rik	0	0	0	0	0	0	0	0
1700022A22Rik	1700022A22Rik	0	0	0	0	0	0	0	0
1700022E09Rik	1700022E09Rik	0	0	0	0	0	0	0	0
1700022H16Rik	1700022H16Rik	0	0	0	0	0	0	0	0
1700022I11Rik	1700022I11Rik	0.00720109	0	0.00667855	0	0.0600573	0.186435	0.11396	0.238854
1700022P22Rik	1700022P22Rik	1.36436	1.37514	0.880549	1.44958	0	0	1.19316	0.921662
1700023A16Rik	1700023A16Rik	0	0	0	0	0	0	0	0
1700023C21Rik	1700023C21Rik	0	0	0	0	0	0	0	0
1700023E05Rik	1700023E05Rik	0.20133	0.206034	0.24535	0.140862	0.244299	0.147785	0.082768	0.0759666
1700023F02Rik	1700023F02Rik	0	0	0	0	0	0	0	0
1700023F06Rik	1700023F06Rik	7.36988	7.77477	6.01514	7.31167	3.07867	1.51741	1.9922	2.36101
1700023L04Rik	1700023L04Rik	1.11951	0.422436	1.24647	0.811381	0.343327	0	0.38821	0.745976
1700024B18Rik	1700024B18Rik	0	0	0	0	0	0	0.859911	1.5744
1700024F13Rik	1700024F13Rik	0.594842	0.526074	0.993096	0.244416	0.81825	0.220199	0	0.607945
1700024G13Rik	1700024G13Rik	3.43853	4.14124	4.16296	2.07032	0.343397	0	0	1.89319
1700024P03Rik	1700024P03Rik	0	0	0	0.0586178	0.294943	0.2921	0	0
1700024P04Rik	1700024P04Rik	0	0	0	0	0	0	0	0
1700024P16Rik	1700024P16Rik	0.2017	0.0746549	0.12298	0.155789	0.23304	0.248264	0.504054	0.459454
1700025B11Rik	1700025B11Rik	0	0	0	0	0	0	0	0
1700025C18Rik	1700025C18Rik	0	0	0	0	0	0	0	0.112154
1700025E21Rik	1700025E21Rik	0.0998297	0.231426	0.430417	0.201484	0.412701	0	0.0750073	0.0851748
1700025F22Rik	1700025F22Rik	0	0	0	0	0	0	0	0
1700025F24Rik	1700025F24Rik	0.192561	0.0485802	0.041904	0.13141	0	0	0	0
1700025G04Rik	1700025G04Rik	12.4097	13.8466	13.1419	12.6721	12.6078	9.77842	9.93787	11.2217
1700025K23Rik	1700025K23Rik	25.9744	27.0133	29.4689	26.8569	5.95159	6.45991	7.61366	6.98902
1700025K24Rik	1700025K24Rik	0	0	0	0	0.316898	0.635395	0.474659	1.9519
1700025M24Rik	1700025M24Rik	0	0	0.248046	0	0	0	0	0.525998
1700025N23Rik	1700025N23Rik	2.50965	2.3223	2.76318	3.31148	12.0619	12.9765	17.7967	17.8923
1700026D08Rik	1700026D08Rik	3.47928	3.55855	4.76213	4.58436	1.29183	1.58003	0.888858	2.09139
1700026D11Rik	1700026D11Rik	0.045322	0	0	0	0.11467	0	0	0.0903749
1700026F02Rik	1700026F02Rik	0	0	0	0	0	0	0	0
1700026J04Rik	1700026J04Rik	0.435086	0.389334	0.354328	0.468002	0.109449	0.281991	0.324773	0.239821
1700026L06Rik	1700026L06Rik	0.572106	0.908914	1.52149	0.989247	1.25767	0.316538	0.516111	0.886707
1700027A15Rik	1700027A15Rik	0	0	0	0.31485	0	0	0	0
1700027A23Rik	1700027A23Rik	5.39202	4.66803	6.02366	4.34422	1.00166	1.88862	2.45368	1.64904
1700027D21Rik	1700027D21Rik	0	0	0.0906713	0	0	0.113993	0	0
1700027F09Rik	1700027F09Rik	0	0	0	0	0	0	0	0
1700027H10Rik	1700027H10Rik	3.60667	3.92176	5.96476	5.21765	8.69796	8.36521	6.67412	5.0732
1700027I24Rik	1700027I24Rik	0	0	0	0	0	0	0	0
1700027J07Rik	1700027J07Rik	0	0	0	0	0	0	0	0.220302
1700028B04Rik	1700028B04Rik	0	0.0930307	0.070352	0	0	0	0	0
1700028D13Rik	1700028D13Rik	0	0	0	0	0	0	0	0
1700028E10Rik	1700028E10Rik	0.299669	0.208982	0.210573	0.217026	0.490504	0.938886	0.315112	0.483979
1700028I16Rik	1700028I16Rik	0.0749996	0.130181	0	0.0289806	0	0	0	0
1700028J19Rik	1700028J19Rik	0.769534	0.636616	0.955584	0.862892	0.328716	0	0.120011	0.0715212
1700028K03Rik	1700028K03Rik	0.740012	0.915632	1.18175	0.643875	0.497656	0.921601	1.8761	1.35195
1700028M03Rik	1700028M03Rik	0	0	0	0	0	0	0	0
1700028P14Rik	1700028P14Rik	1.50085	1.45852	2.08286	1.26678	1.58742	0.90078	0.727131	2.23446
1700028P15Rik	1700028P15Rik	0	0	0	0	0	0	0	0
1700029B22Rik	1700029B22Rik	0	0	0	0	0	0	0	0
1700029F09Rik	1700029F09Rik	5.13424	6.09393	6.91627	5.36694	1.86626	1.19692	2.21427	1.61206
1700029F12Rik	1700029F12Rik	0.0407139	0.107225	0	0.0336163	0.0997925	0.126888	0.0616028	0.419129
1700029G01Rik	1700029G01Rik	0.877233	1.11335	0.987129	0.93798	0.740159	0.899161	1.09365	1.2974
1700029H14Rik	1700029H14Rik	0.0227097	0.0515108	0.102719	0	0.0881726	0.0537134	0.102479	0.0844124
1700029I01Rik	1700029I01Rik	0.694309	0.527322	0.909538	0.831902	1.03013	0.619996	1.59675	1.08734
1700029I15Rik	1700029I15Rik	0.965261	1.88451	1.84846	1.59905	0.903664	4.01213	1.79614	1.30416
1700029J03Rik	1700029J03Rik	0	0	0	0	0	0	0	0
1700029J07Rik	1700029J07Rik	1.37677	1.82529	1.53865	1.62404	3.2862	4.0565	3.42891	3.48885
1700029J11Rik	1700029J11Rik	0	0	0	0	0	0	0.129357	0.137227
1700029M20Rik	1700029M20Rik	0	0.0134774	0.028872	0	0.0317441	0	0	0.0495888
1700029N11Rik	1700029N11Rik	0	0	0	0	0	0	0	0
1700029P11Rik	1700029P11Rik	0.0366012	0	0.0632757	0.028826	0	0.307882	0.0610276	0
1700030A11Rik	1700030A11Rik	0	0.151301	0	0.0675755	0.12474	0.149132	0.392551	0.100519
1700030C10Rik	1700030C10Rik	4.75877	5.34496	3.44305	5.1215	3.95028	1.36317	1.47825	2.56312
1700030F04Rik	1700030F04Rik	0.401726	0	0.150098	0	0.771777	0.434858	0	0
1700030F18Rik	1700030F18Rik	0.0647252	0.0760289	0	0	0	0	0	0.693278
1700030J22Rik	1700030J22Rik	3.10268	3.35942	2.79883	2.98348	3.19161	2.89262	2.57758	3.41838
1700030K09Rik	1700030K09Rik	4.16371	4.60749	4.3318	4.4123	2.92455	3.13991	2.82211	2.8766
1700030L20Rik	1700030L20Rik	0	0	0.0397089	0	0	0	0	0.090318
1700030M09Rik	1700030M09Rik	0	0	0.0558538	0	0	0	0	0
1700030N03Rik	1700030N03Rik	0	0	0	0	0	0	0	0
1700030O20Rik	1700030O20Rik	0	0	0	0	0	0	0	0
1700031A10Rik	1700031A10Rik	0.0670245	0	0.055496	0	0.575288	0	0	0
1700031F05Rik	1700031F05Rik	0	0	0	0	0	0	0	0
1700031M16Rik	1700031M16Rik	0	0	0	0	0	0	0	0
1700031P21Rik	1700031P21Rik	0	0	0	0	0	0	0	0
1700034E13Rik	1700034E13Rik	0	0.124083	0	0	0	0	0	1.0719
1700034F02Rik	1700034F02Rik	0.128621	0.0730986	0.299894	0.132895	0.19203	0	0	0.328361
1700034G24Rik	1700034G24Rik	0.25426	0.143713	0.0528037	0.221441	0.168509	0	0.0561893	0.070119
1700034H14Rik	1700034H14Rik	7.54048	8.42123	8.77191	8.99399	5.50958	6.82497	4.78404	7.46424
1700034H15Rik	1700034H15Rik	0.688038	0.775675	0.64632	0.689686	1.73165	1.51915	1.11262	1.95474
1700034I23Rik	1700034I23Rik	0.0266623	0.0701603	0	0.0959559	0.140027	0.658993	0.370618	0.610614
1700034J05Rik	1700034J05Rik	0	0	0	0	0.211326	0.475228	0.203312	0.357288
1700034K08Rik	1700034K08Rik	0	0	0	0	0	0	0	0
1700034O15Rik	1700034O15Rik	0	0	0	0	0	0	0	0
1700034P13Rik	1700034P13Rik	1.82155	1.6995	1.29756	1.98586	10.4486	5.44174	6.34516	10.3256
1700036G14Rik	1700036G14Rik	0	0	0	0	0	0	0	0.181784
1700037C18Rik	1700037C18Rik	5.40932	5.01181	3.90711	5.37815	1.14878	1.76468	1.07944	1.30939
1700037H04Rik	1700037H04Rik	179.109	160.719	151.268	161.255	39.9401	18.0178	13.9269	25.0007
1700039E15Rik	1700039E15Rik	0	0	0	0	0	0	0	0
1700039E22Rik	1700039E22Rik	0	0	0	0	0	0	0	0
1700040I03Rik	1700040I03Rik	6.4579	6.48058	5.36592	6.40428	1.51811	1.6655	1.02862	1.48938
1700040L02Rik	1700040L02Rik	2.50815	2.55315	3.3353	2.76904	4.09242	1.42075	2.35735	2.77124
1700040N02Rik	1700040N02Rik	0.345088	0.345501	0.39227	0.278274	0.214584	1.29394	0.985502	0.957165
1700041C23Rik	1700041C23Rik	0	0	0	0	0	0	0	0
1700041M19Rik	1700041M19Rik	0	0	0	0	0	0	0	0
1700042B14Rik	1700042B14Rik	0.0338404	0	0	0	0	0	0	0
1700042G07Rik	1700042G07Rik	0	0	0	0	0	0	0	0
1700042G15Rik	1700042G15Rik	0	0	0	0	0	0	0.0728536	0.0378408
1700042O10Rik	1700042O10Rik	0	0.0417607	0.205168	0.0571858	0.10802	0.272339	0.394378	0.377374
1700044C05Rik	1700044C05Rik	0	0	0	0	0	0	0	0.114991
1700044K03Rik	1700044K03Rik	0	0	0	0	0	0	0	0
1700045H11Rik	1700045H11Rik	0	0	0	0	0	0	0	0
1700045I19Rik	1700045I19Rik	7.52415	6.65725	6.63609	6.57091	3.72325	4.04415	2.67073	5.26677
1700046C09Rik	1700046C09Rik	0	0	0	0	0	0	0	0
1700047G03Rik	1700047G03Rik	0	0	0	0	0	0	0	0.380338
1700047I17Rik2	1700047I17Rik2	0	0	0	0	0	0	0	0
1700047L14Rik	1700047L14Rik	0	0	0	0	0	0	0	0
1700047M11Rik	1700047M11Rik	11.3052	11.9903	8.8142	10.2822	4.73879	3.22359	2.0261	4.59273
1700048M11Rik	1700048M11Rik	0.92467	0.509722	1.61201	1.19889	1.35448	0.595718	2.64644	3.80498
1700048O20Rik	1700048O20Rik	17.072	17.487	22.8464	18.1416	9.84657	8.33162	10.7319	11.5439
1700049E15Rik	1700049E15Rik	0	0	0	0	0.106488	0	0.534123	0
1700049E22Rik	1700049E22Rik	0	0	0	0	0	0	0	0
1700049G17Rik	1700049G17Rik	2.11624	2.66917	3.37034	2.72357	2.28978	3.33927	4.50741	3.03619
1700049L16Rik	1700049L16Rik	0	0	0	0	0	0	0	0
1700051A21Rik	1700051A21Rik	0.0837503	0.0321898	0.116041	0.0225402	0	0	0.0474072	0
1700052I22Rik	1700052I22Rik	0	0	0	0	0	0	0	0
1700052K11Rik	1700052K11Rik	7.37509	6.43363	6.72763	6.29665	5.98196	3.96395	1.8942	5.23218
1700052N19Rik	1700052N19Rik	8.29136	9.15076	9.51219	9.23976	5.70692	6.39189	6.91255	7.53247
1700054A03Rik	1700054A03Rik	0	0.0601819	0	0	0	0	0	0
1700054K19Rik	1700054K19Rik	0	0	0	0	0	0	0	0
1700054M17Rik	1700054M17Rik	0	0	0	0	1.45007	0.30246	0.501025	0.242407
1700054N08Rik	1700054N08Rik	8.06344	7.72645	6.92042	8.55839	9.40356	6.09412	3.87498	8.60925
1700054O13Rik	1700054O13Rik	0	0	0	0	0	0	0.174417	0
1700055C04Rik	1700055C04Rik	0	0	0	0	0	0	0	0
1700055N04Rik	1700055N04Rik	0.0806087	0.110023	0.121901	0.140939	0.0335878	0	0.0249744	0
1700056E22Rik	1700056E22Rik	1.01553	0.592592	0.481831	0.783262	1.00619	0.294212	0.10164	0.469371
1700057G04Rik	1700057G04Rik	0.0323619	0	0.0393722	0	0	0	0	0
1700057H15Rik	1700057H15Rik	0	0.0456373	0.0944962	0	0	0	0	0
1700057K13Rik	1700057K13Rik	0	0.139239	0.0894186	0	0.10598	0.159716	0.334241	0
1700058G18Rik	1700058G18Rik	13.5365	12.3455	14.9848	13.1452	1.93771	3.64404	2.91729	2.49248
1700060C16Rik	1700060C16Rik	0	0	0	0	0	0	0	0
1700060C20Rik	1700060C20Rik	0.464598	0.0930082	0.197097	0.0580932	0	0	0	0.317225
1700061F12Rik	1700061F12Rik	0	0	0	0	0	0	0	0
1700061G19Rik	1700061G19Rik	0.295303	0.254005	0.28753	0.21737	0.0641742	0.397761	0.123442	0.317361
1700061I17Rik	1700061I17Rik	0.0411863	0	0.0348501	0.0126431	0	0	0.0502448	0
1700061J05Rik	1700061J05Rik	0.0368755	0.0813712	0.0288775	0.0270332	0.0703722	0	0	0
1700063A18Rik	1700063A18Rik	0	0	0	0	0	0	0	0
1700063D05Rik	1700063D05Rik	6.15617	5.16054	7.35643	5.31732	6.34212	3.99884	4.81124	5.33749
1700063O14Rik	1700063O14Rik	0	0	0	0	0	0	0	0
1700064J06Rik	1700064J06Rik	0	0	0	0	0	0	0	0
1700064M15Rik	1700064M15Rik	0.524751	1.08173	0.573141	0.784883	0.84965	0.477742	0.10044	0.559989
1700065D16Rik	1700065D16Rik	0.139058	0.108177	0.0807072	0.10344	0.257915	0.337369	0.0367675	0.171655
1700065I16Rik	1700065I16Rik	0	0	0	0	0	0	0	0
1700065I17Rik	1700065I17Rik	0.0774432	0	0	0.127648	0	0.226616	0.870128	0
1700065J11Rik	1700065J11Rik	0	0	0	0	0	0	0	0
1700065J18Rik	1700065J18Rik	0.39753	1.1372	1.25729	1.83117	3.48653	0.931642	3.53419	1.58234
1700065O20Rik	1700065O20Rik	0	0	0	0	0	0	0.64378	0
1700066B17Rik	1700066B17Rik	0	0.217485	0	0	0	0.596486	0	0
1700066B19Rik	1700066B19Rik	0.144007	0.0691521	0.0793109	0.09582	0.255701	0.0675234	0.0994682	0.0259012
1700066J24Rik	1700066J24Rik	123.125	110.094	100.281	124.178	49.9833	35.1622	30.3964	40.3635
1700066M21Rik	1700066M21Rik	10.9473	12.1704	16.4903	12.1448	10.6661	8.11731	7.78798	10.8061
1700066N21Rik	1700066N21Rik	0	0	0	0	0	0	0	0
1700066O22Rik	1700066O22Rik	0	0	0	0	0	0	0.0909115	0.144879
1700067G17Rik	1700067G17Rik	0	0	0	0	0	0	0	0
1700067K01Rik	1700067K01Rik	0.771784	0.719752	0.588818	0.91556	0.141327	0.279116	0.125725	0.575137
1700067P10Rik	1700067P10Rik	0	0	0.0391689	0	0	0	0	0
1700069L16Rik	1700069L16Rik	0.108589	0	0	0	0	0	0	0
1700069P05Rik	1700069P05Rik	0	0	0	0	0	0	0	0
1700071K01Rik	1700071K01Rik	0.0360829	0	0	0.0290394	2.18603	2.2074	2.02135	4.59367
1700071M16Rik	1700071M16Rik	1.74625	0.919244	1.11649	1.26829	2.865	5.14989	4.86343	3.19339
1700072B07Rik	1700072B07Rik	0	0	0	0	0	0	0	0
1700072O05Rik	1700072O05Rik	0	0	0	0	0	0	0	0
1700073E17Rik	1700073E17Rik	12.7168	13.1568	14.4804	13.0208	3.96837	3.13924	3.58188	3.39881
1700074H08Rik	1700074H08Rik	0.241922	0	0.0996972	0	0	0	0	1.80405
1700074P13Rik	1700074P13Rik	0	0	0	0	0	0	0	0
1700080E11Rik	1700080E11Rik	0	0	0	0	0.122261	0.108821	0	0
1700080N15Rik	1700080N15Rik	0	0	0	0	0.781625	3.51563	2.52269	3.4635
1700080O16Rik	1700080O16Rik	0	0	0	0	0	0	0	0
1700081H04Rik	1700081H04Rik	0	0	0	0	0	0	0	0
1700081H22Rik	1700081H22Rik	0	0	0	0	0.276152	0	0	0.979251
1700081L11Rik	1700081L11Rik	17.0889	17.1055	16.6031	16.5106	21.7692	15.0173	13.1449	22.0639
1700084C01Rik	1700084C01Rik	8.52436	10.5872	11.4271	9.13408	9.41287	9.36097	6.98656	9.59513
1700084E18Rik	1700084E18Rik	1.30217	1.52903	1.70959	1.59739	1.43933	1.23433	0.683121	2.50076
1700084F23Rik	1700084F23Rik	0.0302419	0	0.0308757	0	0	0	0.142154	0.230268
1700084J12Rik	1700084J12Rik	12.4275	11.4607	12.9157	12.203	8.66914	10.9165	6.28536	8.56777
1700085B03Rik	1700085B03Rik	0	0	0	0	0	1.31244	0.622671	0.218829
1700085C21Rik	1700085C21Rik	0	0	0	0	0.0888423	0.0970215	0	0.0815935
1700086L19Rik	1700086L19Rik	22.063	24.8325	23.4073	24.9437	60.2425	65.5262	47.4501	52.7987
1700086O06Rik	1700086O06Rik	6.16676	5.73077	5.70153	6.25766	3.58219	1.43179	0.946984	1.82901
1700088E04Rik	1700088E04Rik	19.6225	17.68	15.9057	17.0195	7.71639	8.18596	6.30789	9.5517
1700090G07Rik	1700090G07Rik	0	0	0	0	0	0	0	0
1700091E21Rik	1700091E21Rik	0.158019	0.0680775	0.30073	0.0964329	0	0.2266	0.172378	0.30175
1700092C02Rik	1700092C02Rik	0	0	0	0	0	0	0	0
1700092C10Rik	1700092C10Rik	0	0	0	0	0	0	0	0
1700092E19Rik	1700092E19Rik	0	0	0	0	0	0	0	0
1700092K14Rik	1700092K14Rik	0.453425	0.539443	0.144155	0.511411	0	0	0	0
1700092M07Rik	1700092M07Rik	0.300875	0.889299	0.428901	0.711244	0	1.36077	0.244386	0.511461
1700093K21Rik	1700093K21Rik	0.168791	0.212122	0.0803249	0.302637	0	0.821096	0.229088	1.03738
1700094D03Rik	1700094D03Rik	3.88344	4.06582	4.67246	4.22503	3.28207	4.92032	4.29384	3.69285
1700094J05Rik	1700094J05Rik	1.09655	0.575478	0.428575	0.865338	2.61457	3.87889	3.50914	3.80409
1700094M24Rik	1700094M24Rik	0	0	0	0	0	0	0	0
1700095A21Rik	1700095A21Rik	0.0281112	0	0.0859968	0	0.512655	0	0.347028	0.422677
1700095B10Rik	1700095B10Rik	0.298362	0.133189	0.201409	0.0592647	0.798569	0.455155	0.228515	0.15724
1700095B22Rik	1700095B22Rik	1.15573	0.983903	0.791125	0.798488	0.908064	0.507045	0.239067	1.42424
1700096J18Rik	1700096J18Rik	0.417612	0	0.288786	0.165701	0.821128	0	0.623424	0
1700096K18Rik	1700096K18Rik	3.97191	3.65738	5.49815	4.09742	3.92662	2.67139	2.10041	2.1202
1700097N02Rik	1700097N02Rik	0.209562	0.447775	0.232448	0.151899	0.133978	0.271643	0.0601552	0
1700100L14Rik	1700100L14Rik	0	0	0	0	0.332964	0.71946	0	0
1700101E01Rik	1700101E01Rik	0.602319	0.595555	0.956522	0.782568	0.589702	0.571839	0.605441	0.52991
1700101I11Rik	1700101I11Rik	2.43622	2.91599	2.94205	2.91225	1.10563	1.09514	0.439906	0.38204
1700101O22Rik	1700101O22Rik	0	0	0	0	0	0	0	0
1700102H20Rik	1700102H20Rik	0.67091	1.39295	0.734697	0.843056	0	0	0.69853	0.683442
1700102P08Rik	1700102P08Rik	0.411454	0.369785	0.324613	0.459392	0.401796	0.279161	1.33926	0.724326
1700104A03Rik	1700104A03Rik	0	0	0.0442304	0	0	0	0	0
1700105P06Rik	1700105P06Rik	0.287835	0.497763	0.265717	0.427101	0.678687	1.24161	1.01806	2.04499
1700106J16Rik	1700106J16Rik	0.0961846	0	0.0273657	0	0.232625	0	0.0357312	0
1700106N22Rik	1700106N22Rik	9.07177	10.5437	9.83707	9.03077	7.33674	7.84031	8.36859	5.826
1700108F19Rik	1700108F19Rik	0	0.0510405	0.0449213	0.0702634	0	0	0.220924	0.106696
1700108J01Rik	1700108J01Rik	0	0	0	0	0.357699	0	0	0
1700108M19Rik	1700108M19Rik	0	0.120386	0.0725476	0	0	0	0	0
1700109F18Rik	1700109F18Rik	0	0	0	0	0	0	0	0
1700109G14Rik	1700109G14Rik	0.0445491	0	0.10137	0.0401322	0.13473	0	0.141244	0
1700109G15Rik	1700109G15Rik	0	0	0.183762	0	0	0	0	0
1700109H08Rik	1700109H08Rik	0.885648	0.771871	1.38622	0.819967	3.20201	4.91443	2.99547	2.69852
1700109I08Rik	1700109I08Rik	0	0	0	0	0	0	0	0
1700110C19Rik	1700110C19Rik	1.32517	0.883367	0.367905	0.875958	0.544579	0.965381	0.968639	0.450748
1700110I01Rik	1700110I01Rik	0	0.0233009	0	0	0	0.0189311	0.107328	0.0521627
1700110K17Rik	1700110K17Rik	0.684663	0.941893	0.808801	0.969994	5.09521	4.76779	3.48802	6.23499
1700110M21Rik	1700110M21Rik	0.017672	0.0192631	0	0.0125457	0.0421159	0	0	0
1700111N16Rik	1700111N16Rik	0	0	0	0.0275325	0.100203	0	0.126006	0.217284
1700112E06Rik	1700112E06Rik	1.74709	1.28055	1.11723	0.966555	0.672863	0.218252	0.52171	0.895686
1700112H15Rik	1700112H15Rik	0	0	0	0	0	0	0	0
1700113A16Rik	1700113A16Rik	25.5402	24.509	22.5825	27.332	5.10063	4.69709	7.00928	4.35064
1700113H08Rik	1700113H08Rik	0.0516148	0.0315975	0.026217	0.0431476	0.145693	0	0	0.0647447
1700113I22Rik	1700113I22Rik	0.611848	0.972268	0.880269	1.12191	0.583891	0.666008	0.399789	0.757978
1700119H24Rik	1700119H24Rik	0	0	0	0	0	0	0	0
1700120C14Rik	1700120C14Rik	6.06375	8.30413	4.83284	5.43475	4.87661	4.39441	4.66458	3.60291
1700120E14Rik	1700120E14Rik	0	0	0	0.0261302	0.0992413	0.0595666	0.277788	0.402755
1700120G07Rik	1700120G07Rik	0	0	0	0	0	0	0	0
1700120K04Rik	1700120K04Rik	0.458547	0.306258	0.355652	0.427332	0.453981	0.865199	1.31234	0.35955
1700121L16Rik	1700121L16Rik	0.082275	0	0	0	0	0	1.03086	0.503417
1700121N20Rik	1700121N20Rik	0	0	0	0	0	0	0	0
1700122O11Rik	1700122O11Rik	0	0	0	0	0	0	0	0
1700123I01Rik	1700123I01Rik	0.0809183	0.0489544	0	0.0340756	0.300122	0.231525	0.0375779	0.262995
1700123K08Rik	1700123K08Rik	0.0307222	0	0	0.0497616	0.213271	0	0	0.217051
1700123L14Rik	1700123L14Rik	0	0.0204719	0.0676595	0.0879855	0.296149	0.529568	0.219922	0.495666
1700123M08Rik	1700123M08Rik	1.43166	2.12443	1.70373	1.5942	1.13861	0.397807	0.605856	0.856876
1700123O12Rik	1700123O12Rik	0	0	0	0	0	0	0	0
1700123O20Rik	1700123O20Rik	22.0348	20.6582	17.2978	17.7886	13.0838	6.59215	5.48429	8.83554
1700123O21Rik	1700123O21Rik	0	0	0	0.0959744	0	0.190836	0.888401	0.754972
1700125D06Rik	1700125D06Rik	1.90135	0.913397	1.15121	1.17646	0.394527	0.387983	0.0622744	0.25553
1700125G02Rik	1700125G02Rik	0.611648	0.317227	0.143328	0.377818	0.836468	0.540557	0.839338	0.27412
1700125G22Rik	1700125G22Rik	0.0385835	0.0459713	0.154112	0.0327762	0.24007	0.476432	0.10093	0.135605
1700125H03Rik	1700125H03Rik	0	0	0.195776	0.32999	0.966387	2.73484	0.654833	0.28072
1700125H20Rik	1700125H20Rik	0.13687	0.160553	0.164746	0.247219	0.162404	0	0	0
1700126H18Rik	1700126H18Rik	0	0	0	0	0	0	0	0
1700128A07Rik	1700128A07Rik	0	0	0	0	0	0	0	0
1700128F08Rik	1700128F08Rik	0.422051	0.775107	0.766554	0.364154	7.12713	7.84089	10.3298	13.2598
1700129C05Rik	1700129C05Rik	0	0	0	0	0	0	0	0
1810006J02Rik	1810006J02Rik	0	0	0	0	0	0	0	0
1810006K21Rik	1810006K21Rik	123.445	110.479	118.703	115.287	15.07	10.2312	8.12765	16.2723
1810007C17Rik	1810007C17Rik	0.053037	0	0	0	0	0	0.41645	0
1810007D17Rik	1810007D17Rik	0	0.125091	0	0	0	0	0	0
1810007I06Rik	1810007I06Rik	1.78737	0.736156	1.12184	0.667083	0.573489	1.06673	1.54311	0
1810008A18Rik	1810008A18Rik	29.1487	27.3474	23.3247	27.8925	12.6218	10.1825	6.37951	10.3142
1810008I18Rik	1810008I18Rik	0	0	0.0493633	0.0469889	0	0	0	0
1810009A15Rik	1810009A15Rik	41.8461	43.1343	49.2118	42.1575	26.3484	32.4086	15.7919	15.2111
1810009J06Rik	1810009J06Rik	0.087649	0	0	0	0	0	0	0
1810010D01Rik	1810010D01Rik	0	0	0.0305633	0.0338795	0	0	0	0
1810010H24Rik	1810010H24Rik	5.57888	4.33583	4.91837	5.93448	2.3776	2.74026	1.31509	1.36285
1810011H11Rik	1810011H11Rik	0.190532	0.159047	0.229673	0.311495	0.0533282	0.13241	0.0459251	0
1810011O10Rik	1810011O10Rik	1.78674	2.42801	1.649	1.40148	0.357105	1.03155	0.326953	0.73298
1810012K16Rik	1810012K16Rik	0.751186	1.18887	1.49252	0.912135	1.72439	0.351195	0.231398	1.85685
1810012P15Rik	1810012P15Rik	14.0669	15.7694	15.9902	15.753	12.0211	9.42025	10.9858	11.1538
